error,time,VV0000,VV0001,VV0002,VV0003,VV0004,VV0005,VV0006,VV0007,VV0008,VV0009,VV0010,VV0011,VV0012,VV0013,VV0014,VV0015,VV0016,VV0017,VV0018,VV0019,VV0020,VV0021,VV0022,VV0023,VV0024,VV0025,VV0026,VV0027,VV0028,VV0029,VV0030,VV0031,VV0032,VV0033,VV0034,VV0035,VV0036,VV0037,VV0038,VV0039,VV0040,VV0041,VV0042,VV0043,VV0044,VV0045,VV0046,VV0047,VV0048,VV0049,VV0050,VV0051,VV0052,VV0053,VV0054,VV0055,VV0056,VV0057,VV0058,VV0059,VV0060,VV0061,VV0062,VV0063,VV0064,VV0065,VV0066
113632867.771,93.73256063461304,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,28034.908917359484,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
8785883439.46,69.95022535324097,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-79468.62660191947,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
126979168.222,85.8575370311737,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,5.3159659593745445,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113941584.554,76.22160124778748,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,2332.2261941360716,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
115056302.52,74.19885635375977,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-51861.87299918671,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
129353166.716,86.56337833404541,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,17183.174882934472,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113695012.9,82.21736216545105,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,1.2058543025008848,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
118676885.48,98.11720871925354,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,86851.8147128388,10595.633313684735,-192523.87899804697
130579134.804,81.99328184127808,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.00025446535052091665,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113793486.101,75.88860845565796,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-92540.66052876541,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1607.502791119694,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113364290.073,76.80077505111694,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113364337.02,77.70855855941772,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12963.01911705218,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113367020.597,86.03013372421265,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.00045933634638253455,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
133553377.788,85.36646342277527,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,17.19035066157223,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
138813351.621,77.51132202148438,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,7209.539070944871,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113364873.473,95.83135485649109,-40911.7586614542,1.7569704894668245,-20435.746071557765,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
inf,82.58040595054626,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-395209.2715711882,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
120300161.088,87.22076225280762,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,10.10189087867438,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
120798473.404,88.98733878135681,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,9.536253777130544e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-682.6187220876071,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113364288.245,99.36107063293457,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-754.2791120103785,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
113364317.355,72.3891613483429,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.40970982119025,22261.446747003007,-0.8645102536795826,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-754.2791120103785,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
114005132.3,79.31094884872437,-40911.7586614542,1.7569704894668245,-13689.228150667179,2.678021583923289,22261.446747003007,-1.775025547614433,-311442.2872208711,26.282605233283952,-179176.0,20.157249184208343,299.5393338010363,-3420.746323305277,-12409.912928247662,-31.398661968827067,1.5558240288250595e-11,-18068.983822324757,-8.100834513404301,6.812173528435898e-12,-13444.957977105536,137.45669002459474,-1525.837599670058,-19462.634826632875,-57704.29249208515,2.950583634055776,-68963.21119058291,12434.54992048176,0.0007803084275081131,5.1866579241767686e-08,0.0004513840492559004,0.8538251809593521,13041.724085274887,8.869120969406827,32285.76521231828,42422.14695261197,-35611.76606050868,-20275.1,-150055.0,44397.08060966908,34658.22825006537,36078.54036505374,-110987.10952464538,-26618.21226440778,0.35920615901378455,-54650.00663991024,0.8909550318557281,-41810.9,-3604.946759601763,-0.0005689349317388265,3.13447e-07,1.0283180927905287,-7.932685054984857,-2849.7824752833917,-754.2791120103785,4963.815163372819,18.956855735930002,3968.9733049926676,1956.6132286196641,2972.975592122764,4161.743946782888,-7751.716874675738,-2493.472849658806,1826.6209232065453,2700.0691637351165,-6348015.012500713,79229.67257642615,10595.633313684735,-192523.87899804697
